# Norisring — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1631.9719,-378.7315,425.8635,0.0000,0.000,8.233,10.427,1.0000
1636.9075,-381.9171,429.6333,0.0000,0.000,8.208,10.518,1.0000
1641.8061,-385.2126,433.2577,0.0000,0.000,8.183,10.608,1.0000
1646.5051,-388.8780,436.1980,0.0000,0.000,8.461,10.687,1.0000
1651.2176,-393.4771,437.2257,0.0000,0.000,9.379,10.744,1.0000
1656.4338,-398.5091,435.8517,0.0000,0.000,10.146,10.824,1.0000
1661.3956,-402.2688,432.6138,0.0000,0.000,9.969,11.001,1.0000
1666.2297,-404.2722,428.2144,0.0000,0.000,10.238,10.732,1.0000
1671.1150,-404.6832,423.3464,0.0000,0.000,10.285,10.685,1.0000
1676.1314,-404.2494,418.3487,0.0000,0.000,10.238,10.732,1.0000
1681.1600,-403.6607,413.3547,0.0000,0.000,10.191,10.779,1.0000
1686.1805,-402.9933,408.3788,0.0000,0.000,10.214,10.756,1.0000
1691.1938,-402.2481,403.4212,0.0000,0.000,10.291,10.679,1.0000
1696.2009,-401.4260,398.4820,0.0000,0.000,10.369,10.601,1.0000
1701.2028,-400.5282,393.5613,0.0000,0.000,10.446,10.524,1.0000
1706.2005,-399.5555,388.6592,0.0000,0.000,10.484,10.486,1.0000
1711.1948,-398.5089,383.7758,0.0000,0.000,10.446,10.524,1.0000
1716.1867,-397.3906,378.9108,0.0000,0.000,10.408,10.562,1.0000
1721.1773,-396.2065,374.0627,0.0000,0.000,10.370,10.600,1.0000
1726.1676,-394.9635,369.2297,0.0000,0.000,10.332,10.638,1.0000
1731.1585,-393.6684,364.4097,0.0000,0.000,10.293,10.677,1.0000
1736.1504,-392.3283,359.6011,0.0000,0.000,10.289,10.681,1.0000
1741.1436,-390.9500,354.8019,0.0000,0.000,10.307,10.663,1.0000
1746.1384,-389.5403,350.0102,0.0000,0.000,10.326,10.644,1.0000
1751.1346,-388.1061,345.2242,0.0000,0.000,10.344,10.626,1.0000
1756.1323,-386.6545,340.4420,0.0000,0.000,10.362,10.608,1.0000
1761.1312,-385.1921,335.6617,0.0000,0.000,10.380,10.590,1.0000
1766.1312,-383.7260,330.8815,0.0000,0.000,10.398,10.572,1.0000
