# Circuit de Spa-Francorchamps — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1174.0389,408.0755,-121.4492,0.0000,0.000,4.687,4.546,1.0000
1179.0461,410.4757,-125.8435,0.0000,0.000,4.724,4.457,1.0000
1184.0408,412.7401,-130.2955,0.0000,0.000,4.758,4.374,1.0000
1189.0263,414.8703,-134.8030,0.0000,0.000,4.778,4.314,1.0000
1194.0055,416.8678,-139.3639,0.0000,0.000,4.799,4.254,1.0000
1198.9812,418.7344,-143.9762,0.0000,0.000,4.819,4.194,1.0000
1203.9560,420.4715,-148.6379,0.0000,0.000,4.793,4.155,1.0000
1208.9324,422.0809,-153.3468,0.0000,0.000,4.669,4.161,1.0000
1213.9125,423.5641,-158.1010,0.0000,0.000,4.546,4.167,1.0000
1218.8984,424.9228,-162.8982,0.0000,0.000,4.423,4.173,1.0000
1223.8920,426.1585,-167.7365,0.0000,0.000,4.315,4.180,1.0000
1228.8950,427.2728,-172.6138,0.0000,0.000,4.301,4.201,1.0000
1233.9088,428.2687,-177.5277,0.0000,0.000,4.286,4.221,1.0000
1238.9327,429.1672,-182.4706,0.0000,0.000,4.272,4.241,1.0000
1243.9631,430.0035,-187.4310,0.0000,0.000,4.258,4.261,1.0000
1248.9949,430.8134,-192.3972,0.0000,0.000,4.342,4.276,1.0000
1254.0224,431.6324,-197.3576,0.0000,0.000,4.525,4.285,1.0000
1259.0402,432.4964,-202.3004,0.0000,0.000,4.658,4.290,1.0000
1264.0438,433.4409,-207.2140,0.0000,0.000,4.524,4.270,1.0000
1269.0307,434.5016,-212.0869,0.0000,0.000,4.390,4.251,1.0000
1274.0012,435.7141,-216.9072,0.0000,0.000,4.245,4.238,1.0000
1278.9591,437.1142,-221.6633,0.0000,0.000,4.075,4.240,1.0000
1283.9130,438.7375,-226.3437,0.0000,0.000,3.951,4.248,1.0000
1288.8756,440.6136,-230.9380,0.0000,0.000,3.888,4.264,1.0000
1293.8556,442.7268,-235.4474,0.0000,0.000,3.902,4.515,1.0000
1298.8540,445.0411,-239.8777,0.0000,0.000,3.968,4.636,1.0000
1303.8674,447.5204,-244.2352,0.0000,0.000,4.103,4.508,1.0000
1308.8884,450.1284,-248.5257,0.0000,0.000,4.239,4.380,1.0000
1313.9067,452.8290,-252.7554,0.0000,0.000,4.298,4.290,1.0000
1318.9147,455.5928,-256.9317,0.0000,0.000,4.340,4.209,1.0000
1323.9145,458.4052,-261.0655,0.0000,0.000,4.382,4.128,1.0000
1328.9091,461.2539,-265.1680,0.0000,0.000,4.380,4.108,1.0000
1333.9008,464.1264,-269.2504,0.0000,0.000,4.349,4.128,1.0000
1338.8917,467.0102,-273.3239,0.0000,0.000,4.319,4.148,1.0000
1343.8840,469.8934,-277.3994,0.0000,0.000,4.288,4.168,1.0000
1348.8781,472.7711,-281.4811,0.0000,0.000,4.257,4.187,1.0000
1353.8740,475.6436,-285.5686,0.0000,0.000,4.226,4.207,1.0000
1358.8713,478.5117,-289.6609,0.0000,0.000,4.195,4.227,1.0000
1363.8699,481.3760,-293.7575,0.0000,0.000,4.164,4.246,1.0000
1368.8695,484.2370,-297.8576,0.0000,0.000,4.134,4.266,1.0000
1373.8698,487.0955,-301.9603,0.0000,0.000,4.125,4.278,1.0000
1378.8707,489.9520,-306.0650,0.0000,0.000,4.135,4.284,1.0000
1383.8717,492.8073,-310.1708,0.0000,0.000,4.146,4.290,1.0000
1388.8728,495.6618,-314.2772,0.0000,0.000,4.157,4.296,1.0000
1393.8735,498.5163,-318.3832,0.0000,0.000,4.168,4.301,1.0000
1398.8738,501.3713,-322.4883,0.0000,0.000,4.179,4.307,1.0000
1403.8735,504.2270,-326.5922,0.0000,0.000,4.190,4.313,1.0000
1408.8728,507.0834,-330.6951,0.0000,0.000,4.200,4.318,1.0000
1413.8716,509.9405,-334.7970,0.0000,0.000,4.211,4.324,1.0000
1418.8701,512.7983,-338.8979,0.0000,0.000,4.222,4.330,1.0000
1423.8682,515.6568,-342.9979,0.0000,0.000,4.233,4.335,1.0000
1428.8661,518.5160,-347.0972,0.0000,0.000,4.244,4.341,1.0000
1433.8637,521.3758,-351.1957,0.0000,0.000,4.255,4.347,1.0000
1438.8612,524.2364,-355.2935,0.0000,0.000,4.266,4.352,1.0000
1443.8586,527.0977,-359.3907,0.0000,0.000,4.276,4.358,1.0000
1448.8560,529.9597,-363.4874,0.0000,0.000,4.287,4.364,1.0000
1453.8533,532.8223,-367.5835,0.0000,0.000,4.298,4.369,1.0000
1458.8508,535.6857,-371.6793,0.0000,0.000,4.309,4.375,1.0000
1463.8483,538.5497,-375.7747,0.0000,0.000,4.320,4.381,1.0000
1468.8460,541.4145,-379.8699,0.0000,0.000,4.331,4.387,1.0000
1473.8439,544.2799,-383.9648,0.0000,0.000,4.342,4.392,1.0000
1478.8421,547.1460,-388.0596,0.0000,0.000,4.352,4.398,1.0000
1483.8406,550.0128,-392.1543,0.0000,0.000,4.363,4.404,1.0000
1488.8395,552.8803,-396.2490,0.0000,0.000,4.374,4.409,1.0000
1493.8389,555.7485,-400.3438,0.0000,0.000,4.385,4.415,1.0000
1498.8387,558.6174,-404.4386,0.0000,0.000,4.396,4.421,1.0000
1503.8391,561.4869,-408.5337,0.0000,0.000,4.407,4.426,1.0000
1508.8400,564.3567,-412.6292,0.0000,0.000,4.415,4.424,1.0000
1513.8411,567.2251,-416.7260,0.0000,0.000,4.416,4.403,1.0000
1518.8423,570.0906,-420.8249,0.0000,0.000,4.417,4.383,1.0000
1523.8433,572.9514,-424.9268,0.0000,0.000,4.419,4.363,1.0000
1528.8438,575.8059,-429.0325,0.0000,0.000,4.420,4.343,1.0000
1533.8436,578.6524,-433.1429,0.0000,0.000,4.422,4.322,1.0000
1538.8424,581.4892,-437.2589,0.0000,0.000,4.423,4.302,1.0000
1543.8401,584.3146,-441.3813,0.0000,0.000,4.424,4.282,1.0000
1548.8365,587.1271,-445.5109,0.0000,0.000,4.426,4.262,1.0000
1553.8314,589.9248,-449.6487,0.0000,0.000,4.427,4.241,1.0000
1558.8245,592.7062,-453.7954,0.0000,0.000,4.429,4.221,1.0000
1563.8160,595.4681,-457.9531,0.0000,0.000,4.548,4.182,1.0000
1568.8063,598.2015,-462.1282,0.0000,0.000,4.721,4.134,1.0000
1573.7964,600.8960,-466.3284,0.0000,0.000,4.795,4.130,1.0000
1578.7876,603.5409,-470.5612,0.0000,0.000,4.693,4.200,1.0000
1583.7817,606.1260,-474.8341,0.0000,0.000,4.591,4.271,1.0000
1588.7809,608.6407,-479.1548,0.0000,0.000,4.489,4.342,1.0000
1593.7858,611.0785,-483.5258,0.0000,0.000,4.434,4.408,1.0000
1598.7943,613.4379,-487.9438,0.0000,0.000,4.425,4.469,1.0000
1603.8040,615.7176,-492.4047,0.0000,0.000,4.417,4.531,1.0000
