# Suzuka Circuit — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1129.9311,195.5219,-475.1669,0.0000,0.000,4.462,4.828,1.0000
1134.8882,190.6815,-474.0975,0.0000,0.000,4.399,4.931,1.0000
1139.8463,185.7899,-473.2878,0.0000,0.000,4.369,4.984,1.0000
1144.8157,180.8554,-472.6999,0.0000,0.000,4.448,4.878,1.0000
1149.8011,175.8864,-472.2963,0.0000,0.000,4.527,4.771,1.0000
1154.8029,170.8912,-472.0393,0.0000,0.000,4.549,4.728,1.0000
1159.8182,165.8781,-471.8912,0.0000,0.000,4.570,4.685,1.0000
1164.8413,160.8555,-471.8143,0.0000,0.000,4.592,4.642,1.0000
1169.8652,155.8319,-471.7694,0.0000,0.000,4.614,4.599,1.0000
1174.8809,150.8168,-471.6932,0.0000,0.000,4.635,4.556,1.0000
1179.8805,145.8207,-471.5045,0.0000,0.000,4.700,4.540,1.0000
1184.8617,140.8542,-471.1216,0.0000,0.000,4.778,4.532,1.0000
1189.8319,135.9279,-470.4628,0.0000,0.000,4.808,4.489,1.0000
1194.8090,131.0540,-469.4544,0.0000,0.000,4.817,4.429,1.0000
1199.7988,126.2570,-468.0808,0.0000,0.000,4.690,4.562,1.0000
1204.7978,121.5666,-466.3516,0.0000,0.000,4.489,4.801,1.0000
1209.8020,117.0128,-464.2769,0.0000,0.000,4.608,4.656,1.0000
1214.8081,112.6252,-461.8664,0.0000,0.000,4.844,4.370,1.0000
1219.8145,108.4300,-459.1343,0.0000,0.000,4.874,4.250,1.0000
1224.8205,104.4489,-456.0995,0.0000,0.000,4.815,4.200,1.0000
1229.8245,100.7031,-452.7814,0.0000,0.000,4.658,4.333,1.0000
1234.8250,97.2139,-449.1994,0.0000,0.000,4.463,4.537,1.0000
1239.8204,94.0027,-445.3729,0.0000,0.000,4.422,4.503,1.0000
1244.8100,91.0909,-441.3211,0.0000,0.000,4.424,4.404,1.0000
1249.7941,88.4996,-437.0636,0.0000,0.000,4.471,4.289,1.0000
1254.7749,86.2503,-432.6195,0.0000,0.000,4.528,4.170,1.0000
1259.7577,84.3593,-428.0095,0.0000,0.000,4.586,4.143,1.0000
1264.7560,82.7742,-423.2693,0.0000,0.000,4.644,4.130,1.0000
1269.7734,81.3923,-418.4459,0.0000,0.000,4.545,4.362,1.0000
1274.7991,80.1098,-413.5866,0.0000,0.000,4.417,4.638,1.0000
1279.8150,78.8229,-408.7386,0.0000,0.000,4.437,4.650,1.0000
1284.8062,77.4419,-403.9423,0.0000,0.000,4.469,4.638,1.0000
1289.7798,75.9752,-399.1899,0.0000,0.000,4.501,4.626,1.0000
1294.7488,74.4725,-394.4535,0.0000,0.000,4.533,4.615,1.0000
1299.7250,72.9838,-389.7052,0.0000,0.000,4.564,4.603,1.0000
1304.7205,71.5577,-384.9175,0.0000,0.000,4.596,4.592,1.0000
1309.7394,70.2034,-380.0849,0.0000,0.000,4.628,4.580,1.0000
1314.7729,68.8813,-375.2281,0.0000,0.000,4.660,4.569,1.0000
1319.8106,67.5493,-370.3697,0.0000,0.000,4.692,4.557,1.0000
1324.8424,66.1650,-365.5321,0.0000,0.000,4.724,4.545,1.0000
1329.8596,64.6862,-360.7377,0.0000,0.000,4.756,4.534,1.0000
1334.8566,63.0705,-356.0091,0.0000,0.000,4.689,4.644,1.0000
1339.8320,61.2757,-351.3688,0.0000,0.000,4.582,4.802,1.0000
1344.7902,59.2594,-346.8391,0.0000,0.000,4.442,4.935,1.0000
1349.7427,56.9795,-342.4425,0.0000,0.000,4.278,5.050,1.0000
1354.7049,54.4147,-338.1946,0.0000,0.000,4.249,5.017,1.0000
1359.6840,51.5869,-334.0964,0.0000,0.000,4.476,4.707,1.0000
1364.6820,48.5235,-330.1473,0.0000,0.000,4.658,4.480,1.0000
1369.6969,45.2516,-326.3467,0.0000,0.000,4.668,4.575,1.0000
1374.7234,41.7982,-322.6944,0.0000,0.000,4.675,4.671,1.0000
1379.7515,38.1776,-319.2054,0.0000,0.000,4.498,4.764,1.0000
1384.7710,34.3894,-315.9122,0.0000,0.000,4.321,4.856,1.0000
1389.7755,30.4321,-312.8488,0.0000,0.000,4.329,4.720,1.0000
1394.7632,26.3043,-310.0491,0.0000,0.000,4.389,4.519,1.0000
1399.7387,22.0083,-307.5390,0.0000,0.000,4.807,4.326,1.0000
1404.7111,17.5601,-305.3168,0.0000,0.000,4.634,4.550,1.0000
1409.6875,12.9786,-303.3741,0.0000,0.000,4.388,4.754,1.0000
1414.6718,8.2828,-301.7029,0.0000,0.000,4.348,4.773,1.0000
1419.6656,3.4916,-300.2948,0.0000,0.000,4.319,4.792,1.0000
1424.6678,-1.3759,-299.1417,0.0000,0.000,4.347,4.815,1.0000
1429.6755,-6.3008,-298.2354,0.0000,0.000,4.378,4.834,1.0000
1434.6835,-11.2641,-297.5676,0.0000,0.000,4.516,4.722,1.0000
1439.6855,-16.2470,-297.1301,0.0000,0.000,4.654,4.609,1.0000
1444.6801,-21.2362,-296.9000,0.0000,0.000,4.636,4.603,1.0000
1449.6748,-26.2304,-296.8255,0.0000,0.000,4.596,4.613,1.0000
1454.6738,-31.2293,-296.8515,0.0000,0.000,4.557,4.622,1.0000
1459.6779,-36.2329,-296.9228,0.0000,0.000,4.517,4.632,1.0000
1464.6863,-41.2409,-296.9849,0.0000,0.000,4.477,4.641,1.0000
1469.6965,-46.2511,-297.0024,0.0000,0.000,4.438,4.650,1.0000
1474.7041,-51.2585,-296.9625,0.0000,0.000,4.398,4.660,1.0000
1479.7051,-56.2583,-296.8535,0.0000,0.000,4.400,4.640,1.0000
1484.6958,-61.2454,-296.6638,0.0000,0.000,4.713,4.402,1.0000
1489.6726,-66.2125,-296.3535,0.0000,0.000,4.936,4.274,1.0000
1494.6364,-71.1437,-295.7849,0.0000,0.000,4.991,4.285,1.0000
1499.6106,-76.0215,-294.8105,0.0000,0.000,4.846,4.460,1.0000
1504.6141,-80.8317,-293.4332,0.0000,0.000,4.701,4.634,1.0000
1509.6326,-85.5623,-291.7579,0.0000,0.000,4.716,4.619,1.0000
1514.6453,-90.2005,-289.8567,0.0000,0.000,4.798,4.524,1.0000
1519.6492,-94.7310,-287.7324,0.0000,0.000,4.874,4.436,1.0000
1524.6453,-99.1389,-285.3802,0.0000,0.000,4.871,4.432,1.0000
1529.6366,-103.4086,-282.7952,0.0000,0.000,4.867,4.427,1.0000
1534.6273,-107.5254,-279.9740,0.0000,0.000,4.845,4.458,1.0000
1539.6188,-111.4758,-276.9230,0.0000,0.000,4.803,4.526,1.0000
1544.6107,-115.2472,-273.6525,0.0000,0.000,4.761,4.594,1.0000
1549.6029,-118.8268,-270.1728,0.0000,0.000,4.801,4.534,1.0000
1554.5954,-122.2020,-266.4941,0.0000,0.000,4.844,4.469,1.0000
1559.5883,-125.3601,-262.6268,0.0000,0.000,4.871,4.416,1.0000
1564.5825,-128.2884,-258.5811,0.0000,0.000,4.789,4.449,1.0000
1569.5795,-130.9741,-254.3673,0.0000,0.000,4.707,4.481,1.0000
1574.5813,-133.4047,-249.9957,0.0000,0.000,4.693,4.454,1.0000
1579.5908,-135.5673,-245.4772,0.0000,0.000,4.726,4.386,1.0000
1584.6052,-137.4486,-240.8290,0.0000,0.000,4.760,4.318,1.0000
1589.6187,-139.0347,-236.0730,0.0000,0.000,4.761,4.323,1.0000
1594.6264,-140.3119,-231.2309,0.0000,0.000,4.761,4.328,1.0000
1599.6245,-141.2663,-226.3248,0.0000,0.000,4.767,4.350,1.0000
1604.6115,-141.8841,-221.3762,0.0000,0.000,4.779,4.400,1.0000
1609.5877,-142.1515,-216.4072,0.0000,0.000,4.791,4.449,1.0000
1614.5563,-142.0547,-211.4395,0.0000,0.000,4.767,4.407,1.0000
1619.5236,-141.5799,-206.4950,0.0000,0.000,4.731,4.337,1.0000
1624.5001,-140.7234,-201.5927,0.0000,0.000,4.701,4.285,1.0000
1629.4989,-139.5437,-196.7352,0.0000,0.000,4.702,4.309,1.0000
1634.5209,-138.1223,-191.9185,0.0000,0.000,4.703,4.333,1.0000
1639.5553,-136.5408,-187.1390,0.0000,0.000,4.650,4.433,1.0000
1644.5834,-134.8809,-182.3928,0.0000,0.000,4.542,4.612,1.0000
1649.5892,-133.2085,-177.6746,0.0000,0.000,4.482,4.719,1.0000
1654.5773,-131.5380,-172.9745,0.0000,0.000,4.501,4.710,1.0000
1659.5570,-129.8733,-168.2813,0.0000,0.000,4.521,4.701,1.0000
1664.5371,-128.2185,-163.5841,0.0000,0.000,4.540,4.692,1.0000
1669.5264,-126.5768,-158.8727,0.0000,0.000,4.560,4.683,1.0000
1674.5264,-124.9457,-154.1462,0.0000,0.000,4.579,4.674,1.0000
1679.5347,-123.3184,-149.4097,0.0000,0.000,4.599,4.665,1.0000
1684.5482,-121.6885,-144.6685,0.0000,0.000,4.618,4.656,1.0000
1689.5643,-120.0492,-139.9279,0.0000,0.000,4.638,4.647,1.0000
1694.5793,-118.4035,-135.1905,0.0000,0.000,4.657,4.638,1.0000
1699.5854,-116.8121,-130.4442,0.0000,0.000,4.616,4.678,1.0000
1704.5754,-115.3563,-125.6712,0.0000,0.000,4.480,4.796,1.0000
1709.5494,-114.1177,-120.8539,0.0000,0.000,4.344,4.914,1.0000
1714.5181,-113.1765,-115.9752,0.0000,0.000,4.425,4.939,1.0000
1719.4941,-112.5713,-111.0361,0.0000,0.000,4.511,4.961,1.0000
1724.4808,-112.2970,-106.0569,0.0000,0.000,4.569,4.898,1.0000
1729.4789,-112.3460,-101.0591,0.0000,0.000,4.610,4.779,1.0000
1734.4873,-112.7108,-96.0640,0.0000,0.000,4.628,4.697,1.0000
1739.5038,-113.3840,-91.0928,0.0000,0.000,4.578,4.724,1.0000
