# Yas Marina Circuit — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1204.9422,204.9248,734.7165,0.0000,0.000,6.157,6.346,1.0000
1209.9400,204.4184,739.6885,0.0000,0.000,6.167,6.346,1.0000
1214.9370,203.9181,744.6604,0.0000,0.000,6.178,6.347,1.0000
1219.9340,203.4228,749.6328,0.0000,0.000,6.189,6.348,1.0000
1224.9316,202.9314,754.6062,0.0000,0.000,6.200,6.349,1.0000
1229.9305,202.4429,759.5811,0.0000,0.000,6.222,6.340,1.0000
1234.9312,201.9562,764.5582,0.0000,0.000,6.259,6.317,1.0000
1239.9346,201.4704,769.5379,0.0000,0.000,6.295,6.294,1.0000
1244.9412,200.9843,774.5208,0.0000,0.000,6.332,6.271,1.0000
1249.9512,200.4966,779.5071,0.0000,0.000,6.369,6.248,1.0000
1254.9633,200.0056,784.4950,0.0000,0.000,6.406,6.225,1.0000
1259.9755,199.5090,789.4826,0.0000,0.000,6.442,6.202,1.0000
1264.9861,199.0049,794.4678,0.0000,0.000,6.479,6.179,1.0000
1269.9933,198.4910,799.4485,0.0000,0.000,6.516,6.157,1.0000
1274.9953,197.9653,804.4228,0.0000,0.000,6.552,6.134,1.0000
1279.9903,197.4257,809.3886,0.0000,0.000,6.589,6.111,1.0000
1284.9766,196.8702,814.3439,0.0000,0.000,6.626,6.088,1.0000
1289.9525,196.2966,819.2866,0.0000,0.000,6.662,6.065,1.0000
1294.9219,195.7155,824.2218,0.0000,0.000,6.699,6.042,1.0000
1299.9000,195.1631,829.1693,0.0000,0.000,6.736,6.019,1.0000
1304.9046,194.6790,834.1503,0.0000,0.000,6.772,5.996,1.0000
1309.9549,194.3026,839.1866,0.0000,0.000,6.809,5.973,1.0000
1315.0611,194.0475,844.2864,0.0000,0.000,6.846,5.950,1.0000
1320.1537,193.7502,849.3703,0.0000,0.000,6.883,5.927,1.0000
1325.1389,193.1745,854.3222,0.0000,0.000,6.480,6.367,1.0000
1329.9673,192.0837,859.0258,0.0000,0.000,5.874,6.998,1.0000
1334.5794,190.1094,863.1939,0.0000,0.000,5.798,7.154,1.0000
1339.1717,186.1916,865.5898,0.0000,0.000,6.207,6.822,1.0000
1344.3462,181.1764,866.8639,0.0000,0.000,6.633,6.445,1.0000
1349.4223,176.2529,868.0992,0.0000,0.000,6.607,6.444,1.0000
1354.4496,171.3350,869.1425,0.0000,0.000,6.579,6.446,1.0000
1359.4781,166.3820,870.0099,0.0000,0.000,6.551,6.447,1.0000
1364.4760,161.4787,870.9782,0.0000,0.000,6.522,6.449,1.0000
1369.4281,156.7169,872.3377,0.0000,0.000,6.494,6.450,1.0000
1374.3957,152.1881,874.3789,0.0000,0.000,6.470,6.442,1.0000
1379.4864,148.0137,877.2928,0.0000,0.000,6.417,6.386,1.0000
1384.6127,144.4148,880.9433,0.0000,0.000,6.428,6.247,1.0000
1389.6369,141.6325,885.1267,0.0000,0.000,6.887,5.834,1.0000
1394.4678,139.9081,889.6395,0.0000,0.000,7.180,6.262,1.0000
1399.1377,139.4536,894.2871,0.0000,0.000,7.133,6.477,1.0000
1403.8836,140.1464,898.9822,0.0000,0.000,6.882,6.543,1.0000
1408.8401,141.6505,903.7050,0.0000,0.000,6.828,6.566,1.0000
1413.9682,143.6262,908.4372,0.0000,0.000,6.786,6.587,1.0000
1419.1409,145.7352,913.1604,0.0000,0.000,6.744,6.607,1.0000
1424.2607,147.7598,917.8629,0.0000,0.000,6.702,6.627,1.0000
1429.3282,149.6988,922.5448,0.0000,0.000,6.660,6.648,1.0000
1434.3535,151.5733,927.2074,0.0000,0.000,6.619,6.668,1.0000
1439.3461,153.4046,931.8520,0.0000,0.000,6.577,6.689,1.0000
1444.3152,155.2138,936.4800,0.0000,0.000,6.535,6.709,1.0000
1449.2697,157.0222,941.0927,0.0000,0.000,6.493,6.730,1.0000
1454.2186,158.8509,945.6914,0.0000,0.000,6.451,6.750,1.0000
1459.1714,160.7212,950.2774,0.0000,0.000,6.409,6.771,1.0000
1464.1375,162.6532,954.8524,0.0000,0.000,6.367,6.791,1.0000
1469.1213,164.6376,959.4241,0.0000,0.000,6.325,6.812,1.0000
1474.1205,166.6350,964.0068,0.0000,0.000,6.283,6.832,1.0000
1479.1321,168.6045,968.6153,0.0000,0.000,6.241,6.852,1.0000
1484.1544,170.5050,973.2641,0.0000,0.000,6.199,6.873,1.0000
1489.1875,172.2956,977.9679,0.0000,0.000,6.157,6.893,1.0000
1494.2348,173.9353,982.7414,0.0000,0.000,6.115,6.914,1.0000
1499.3037,175.3832,987.5992,0.0000,0.000,6.107,6.742,1.0000
1504.4071,176.5982,992.5558,0.0000,0.000,6.135,6.366,1.0000
1509.4525,177.3654,997.5425,0.0000,0.000,6.173,6.193,1.0000
1514.1631,176.9346,1002.2334,0.0000,0.000,5.944,6.199,1.0000
1518.8368,174.5552,1006.2561,0.0000,0.000,6.244,7.275,1.0000
1523.8481,170.5516,1009.2701,0.0000,0.000,6.089,7.086,1.0000
1528.8592,165.8427,1010.9839,0.0000,0.000,6.458,6.699,1.0000
1533.8227,160.8971,1011.4052,0.0000,0.000,6.868,6.377,1.0000
1538.8463,155.9214,1010.7127,0.0000,0.000,6.282,6.961,1.0000
1543.9166,151.1188,1009.0870,0.0000,0.000,6.592,6.713,1.0000
1548.9417,146.6928,1006.7075,0.0000,0.000,6.721,6.856,1.0000
1553.8404,142.8511,1003.6681,0.0000,0.000,6.761,7.498,1.0000
1558.6622,139.8079,999.9278,0.0000,0.000,7.387,8.078,1.0000
1563.5798,137.6732,995.4978,0.0000,0.000,7.387,8.060,1.0000
1568.6453,136.0486,990.6999,0.0000,0.000,7.387,8.041,1.0000
1573.7100,134.4610,985.8904,0.0000,0.000,7.387,8.023,1.0000
1578.7399,132.8161,981.1371,0.0000,0.000,7.387,8.005,1.0000
1583.7472,131.1337,976.4209,0.0000,0.000,7.387,7.987,1.0000
1588.7435,129.4333,971.7228,0.0000,0.000,7.387,7.969,1.0000
1593.7386,127.7321,967.0264,0.0000,0.000,7.387,7.951,1.0000
1598.7345,126.0337,962.3280,0.0000,0.000,7.387,7.933,1.0000
1603.7313,124.3379,957.6277,0.0000,0.000,7.387,7.915,1.0000
1608.7289,122.6445,952.9258,0.0000,0.000,7.388,7.897,1.0000
1613.7272,120.9533,948.2223,0.0000,0.000,7.388,7.879,1.0000
1618.7262,119.2641,943.5173,0.0000,0.000,7.388,7.861,1.0000
1623.7259,117.5766,938.8111,0.0000,0.000,7.388,7.842,1.0000
1628.7260,115.8906,934.1038,0.0000,0.000,7.388,7.824,1.0000
1633.7267,114.2060,929.3954,0.0000,0.000,7.388,7.806,1.0000
1638.7278,112.5224,924.6862,0.0000,0.000,7.388,7.788,1.0000
1643.7293,110.8397,919.9763,0.0000,0.000,7.388,7.770,1.0000
1648.7311,109.1576,915.2657,0.0000,0.000,7.388,7.752,1.0000
1653.7332,107.4759,910.5548,0.0000,0.000,7.388,7.734,1.0000
1658.7356,105.7944,905.8436,0.0000,0.000,7.388,7.716,1.0000
1663.7380,104.1129,901.1322,0.0000,0.000,7.388,7.698,1.0000
1668.7406,102.4312,896.4207,0.0000,0.000,7.389,7.680,1.0000
1673.7432,100.7490,891.7095,0.0000,0.000,7.389,7.662,1.0000
1678.7458,99.0661,886.9984,0.0000,0.000,7.389,7.643,1.0000
1683.7483,97.3825,882.2877,0.0000,0.000,7.389,7.625,1.0000
1688.7509,95.6982,877.5773,0.0000,0.000,7.389,7.607,1.0000
1693.7533,94.0132,872.8671,0.0000,0.000,7.389,7.589,1.0000
1698.7558,92.3275,868.1572,0.0000,0.000,7.389,7.571,1.0000
1703.7582,90.6411,863.4476,0.0000,0.000,7.389,7.553,1.0000
1708.7606,88.9540,858.7383,0.0000,0.000,7.389,7.535,1.0000
1713.7630,87.2663,854.0293,0.0000,0.000,7.389,7.517,1.0000
1718.7653,85.5780,849.3204,0.0000,0.000,7.389,7.499,1.0000
1723.7676,83.8891,844.6119,0.0000,0.000,7.389,7.481,1.0000
1728.7699,82.1995,839.9036,0.0000,0.000,7.390,7.463,1.0000
1733.7721,80.5094,835.1955,0.0000,0.000,7.390,7.444,1.0000
1738.7743,78.8187,830.4877,0.0000,0.000,7.390,7.426,1.0000
1743.7765,77.1274,825.7801,0.0000,0.000,7.390,7.408,1.0000
1748.7787,75.4356,821.0727,0.0000,0.000,7.390,7.390,1.0000
1753.7808,73.7433,816.3655,0.0000,0.000,7.390,7.372,1.0000
1758.7830,72.0504,811.6585,0.0000,0.000,7.390,7.354,1.0000
1763.7851,70.3570,806.9518,0.0000,0.000,7.390,7.336,1.0000
1768.7872,68.6632,802.2452,0.0000,0.000,7.390,7.318,1.0000
1773.7892,66.9689,797.5389,0.0000,0.000,7.390,7.300,1.0000
1778.7913,65.2741,792.8327,0.0000,0.000,7.389,7.292,1.0000
1783.7933,63.5788,788.1267,0.0000,0.000,7.386,7.293,1.0000
1788.7953,61.8832,783.4208,0.0000,0.000,7.384,7.294,1.0000
1793.7973,60.1871,778.7152,0.0000,0.000,7.381,7.294,1.0000
1798.7993,58.4906,774.0097,0.0000,0.000,7.378,7.295,1.0000
1803.8012,56.7937,769.3044,0.0000,0.000,7.376,7.296,1.0000
