# Circuit Zandvoort — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
909.3096,21.8899,-57.8829,0.0000,0.000,4.511,4.802,1.0000
914.2612,24.6913,-61.9659,0.0000,0.000,4.612,4.744,1.0000
919.2471,28.0349,-65.6644,0.0000,0.000,4.685,4.670,1.0000
924.2820,31.8722,-68.9241,0.0000,0.000,4.498,4.762,1.0000
929.3483,36.1016,-71.7132,0.0000,0.000,4.469,4.797,1.0000
934.4095,40.6154,-74.0027,0.0000,0.000,4.788,4.672,1.0000
939.4171,45.3091,-75.7478,0.0000,0.000,4.612,4.864,1.0000
944.3278,50.1290,-76.6881,0.0000,0.000,4.321,5.130,1.0000
949.2404,55.0403,-76.5796,0.0000,0.000,4.341,4.952,1.0000
954.2064,59.9465,-75.8106,0.0000,0.000,4.290,4.752,1.0000
959.1737,64.7898,-74.7081,0.0000,0.000,4.150,4.543,1.0000
964.1518,69.5775,-73.3444,0.0000,0.000,4.132,4.460,1.0000
969.1473,74.3207,-71.7768,0.0000,0.000,4.159,4.424,1.0000
974.1593,79.0304,-70.0624,0.0000,0.000,4.186,4.388,1.0000
979.1818,83.7177,-68.2584,0.0000,0.000,4.213,4.352,1.0000
984.2055,88.3937,-66.4220,0.0000,0.000,4.240,4.316,1.0000
989.2204,93.0690,-64.6078,0.0000,0.000,4.268,4.280,1.0000
994.2243,97.7484,-62.8352,0.0000,0.000,4.295,4.244,1.0000
999.2199,102.4324,-61.0985,0.0000,0.000,4.322,4.208,1.0000
1004.2100,107.1214,-59.3916,0.0000,0.000,4.349,4.172,1.0000
1009.1971,111.8159,-57.7082,0.0000,0.000,4.377,4.136,1.0000
1014.1840,116.5162,-56.0421,0.0000,0.000,4.404,4.100,1.0000
1019.1732,121.2229,-54.3870,0.0000,0.000,4.431,4.064,1.0000
1024.1667,125.9362,-52.7379,0.0000,0.000,4.458,4.028,1.0000
1029.1646,130.6569,-51.0965,0.0000,0.000,4.485,3.992,1.0000
1034.1657,135.3853,-49.4676,0.0000,0.000,4.513,3.956,1.0000
1039.1692,140.1221,-47.8559,0.0000,0.000,4.456,4.007,1.0000
1044.1741,144.8678,-46.2664,0.0000,0.000,4.372,4.087,1.0000
1049.1795,149.6230,-44.7036,0.0000,0.000,4.288,4.167,1.0000
1054.1847,154.3883,-43.1724,0.0000,0.000,4.203,4.247,1.0000
1059.1890,159.1641,-41.6776,0.0000,0.000,4.120,4.298,1.0000
1064.1918,163.9511,-40.2239,0.0000,0.000,4.036,4.334,1.0000
1069.1928,168.7498,-38.8161,0.0000,0.000,3.953,4.370,1.0000
1074.1915,173.5608,-37.4590,0.0000,0.000,3.869,4.405,1.0000
1079.1878,178.3845,-36.1573,0.0000,0.000,4.031,4.254,1.0000
1084.1817,183.2217,-34.9159,0.0000,0.000,4.244,4.064,1.0000
1089.1734,188.0728,-33.7395,0.0000,0.000,4.456,3.874,1.0000
1094.1635,192.9381,-32.6309,0.0000,0.000,4.512,3.876,1.0000
1099.1530,197.8176,-31.5888,0.0000,0.000,4.510,3.951,1.0000
1104.1429,202.7109,-30.6117,0.0000,0.000,4.507,4.026,1.0000
1109.1342,207.6179,-29.6976,0.0000,0.000,4.497,4.115,1.0000
1114.1279,212.5382,-28.8450,0.0000,0.000,4.481,4.216,1.0000
1119.1248,217.4718,-28.0520,0.0000,0.000,4.438,4.345,1.0000
1124.1256,222.4183,-27.3171,0.0000,0.000,4.297,4.570,1.0000
1129.1299,227.3769,-26.6424,0.0000,0.000,4.157,4.794,1.0000
