# Hockenheimring — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1359.9875,634.3629,384.9221,0.0000,0.000,6.382,6.806,1.0000
1364.9874,639.2693,383.9599,0.0000,0.000,6.392,6.770,1.0000
1369.9880,644.1833,383.0331,0.0000,0.000,6.407,6.709,1.0000
1374.9893,649.1040,382.1387,0.0000,0.000,6.422,6.649,1.0000
1379.9915,654.0308,381.2734,0.0000,0.000,6.438,6.588,1.0000
1384.9946,658.9630,380.4341,0.0000,0.000,6.453,6.528,1.0000
1389.9987,663.9000,379.6178,0.0000,0.000,6.468,6.468,1.0000
1395.0035,668.8410,378.8212,0.0000,0.000,6.483,6.407,1.0000
1400.0091,673.7854,378.0412,0.0000,0.000,6.498,6.347,1.0000
1405.0152,678.7326,377.2747,0.0000,0.000,6.478,6.366,1.0000
1410.0219,683.6818,376.5185,0.0000,0.000,6.453,6.397,1.0000
1415.0288,688.6323,375.7696,0.0000,0.000,6.428,6.429,1.0000
1420.0357,693.5836,375.0247,0.0000,0.000,6.403,6.460,1.0000
1425.0426,698.5348,374.2807,0.0000,0.000,6.378,6.491,1.0000
1430.0490,703.4857,373.5366,0.0000,0.000,6.353,6.523,1.0000
1435.0549,708.4366,372.7971,0.0000,0.000,6.328,6.554,1.0000
1440.0598,713.3881,372.0679,0.0000,0.000,6.303,6.586,1.0000
1445.0634,718.3407,371.3550,0.0000,0.000,6.279,6.616,1.0000
1450.0657,723.2951,370.6640,0.0000,0.000,6.281,6.607,1.0000
1455.0665,728.2516,370.0008,0.0000,0.000,6.283,6.599,1.0000
1460.0656,733.2110,369.3711,0.0000,0.000,6.285,6.590,1.0000
1465.0633,738.1737,368.7807,0.0000,0.000,6.287,6.582,1.0000
1470.0598,743.1403,368.2355,0.0000,0.000,6.289,6.573,1.0000
1475.0554,748.1114,367.7412,0.0000,0.000,6.293,6.578,1.0000
1480.0507,753.0875,367.3036,0.0000,0.000,6.297,6.584,1.0000
1485.0465,758.0692,366.9285,0.0000,0.000,6.301,6.591,1.0000
1490.0437,763.0569,366.6217,0.0000,0.000,6.305,6.598,1.0000
1495.0435,768.0514,366.3889,0.0000,0.000,6.324,6.589,1.0000
